"TILL_RECEIPT_NUMBER","sales","cost","quantity","CU_GENDER","CU_AGE_RANGE","CUSTOMER_TYPE","sausage","sweetgoods","housewares","sandwiches","health","beauty","servicemeat","bottles","pizza","bakeoff","magazines","cheese","cake"
223818.00,63.64,29.81,11,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223822.00,203.19,169.56,47,"F
","20-29","CUSTOMER",0.00,5.99,11.99,0.00,18.99,0.00,0.00,0.75,0.00,0.00,33.93,0.00,0.00
223824.00,20.56,11.40,10,"M
","40-49","CUSTOMER",0.00,0.00,8.49,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
223826.00,3.32,4.28,4,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223828.00,65.11,39.02,23,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.99,0.00,0.00,0.00,0.00
223829.00,12.77,6.82,7,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223832.00,59.43,4.63,1,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223834.00,47.61,33.83,10,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
223836.00,28.81,20.42,9,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223838.00,11.59,10.00,1,"M
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223839.00,7.60,5.35,4,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
223841.00,39.77,29.35,11,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
223844.00,44.11,36.64,11,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223851.00,7.60,6.12,4,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
223853.00,14.99,9.76,1,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223854.00,92.58,57.74,18,"F
","40-49","CUSTOMER",0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,21.99
223856.00,57.35,31.96,21,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
223857.00,42.09,31.40,21,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.55,0.00,0.00,0.00,0.00,0.00
223858.00,10.27,6.62,3,"F
","30-39","CUSTOMER",0.00,0.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223861.00,60.06,57.82,15,"F
","40-49","CUSTOMER",0.00,0.00,0.00,4.99,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223863.00,109.09,57.54,36,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,17.99,0.00,0.00,0.00
223864.00,49.09,31.34,20,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,15.99,0.00,0.00,0.00
223865.00,20.47,9.74,3,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.99,0.00,0.00,0.00,0.00
223866.00,143.23,142.29,40,"F
","40-49","CUSTOMER",0.00,9.29,0.00,0.00,0.00,0.00,0.00,2.95,0.00,0.00,0.00,0.00,0.00
223867.00,28.52,20.77,13,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,5.49,0.00,0.00,0.00
223871.00,31.56,22.02,10,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223872.00,16.18,23.15,4,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223873.00,30.99,20.96,8,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223878.00,17.96,12.45,4,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223879.00,30.33,16.70,15,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,8.79,-1.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00
223883.00,82.16,41.49,23,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,25.97,4.99,0.00,0.00,0.00
223886.00,11.18,2.48,3,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,13.18,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223887.00,7.57,4.33,4,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
223889.00,10.09,8.33,7,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223892.00,19.07,9.80,6,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
223893.00,3.69,2.59,1,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223894.00,1.49,0.65,3,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223895.00,10.67,4.37,3,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223899.00,8.96,5.71,4,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223900.00,16.13,9.36,6,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223901.00,30.75,19.52,12,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
223903.00,20.76,11.72,11,"M
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00
223904.00,16.53,6.62,8,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223907.00,29.39,19.07,6,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,5.99,0.00
223908.00,70.38,53.20,30,"F
","60+","CUSTOMER",0.00,0.00,0.00,10.99,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00
223909.00,9.98,5.98,2,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223911.00,58.78,39.99,6,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223914.00,148.98,121.14,52,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.30,0.00,5.99,0.00,0.00,0.00
223916.00,21.05,16.40,9,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,5.99,0.00,0.00
223917.00,26.13,25.32,10,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223919.00,45.83,27.79,4,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223920.00,16.26,5.95,5,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223926.00,23.50,18.24,10,"M
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00
223927.00,34.52,19.00,8,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223931.00,5.80,4.87,3,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223933.00,8.87,5.79,5,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223943.00,5.98,1.58,2,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223945.00,97.12,70.67,22,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
223948.00,45.12,31.41,12,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
223951.00,113.46,81.22,36,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00
223952.00,9.48,5.71,3,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
223953.00,25.60,15.96,12,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,4.99,0.00,0.20,0.00,0.00,0.00,0.00,0.00
223955.00,58.01,40.62,30,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,0.00,0.00
223960.00,15.41,10.06,6,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
223961.00,114.02,81.29,18,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223968.00,10.17,6.51,3,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223969.00,88.23,65.72,29,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00
223971.00,15.40,10.09,3,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223972.00,79.49,44.14,13,"F
","20-29","CUSTOMER",6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223975.00,7.96,6.02,4,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223976.00,181.93,140.17,47,"M
","50-59","CUSTOMER",6.99,0.00,0.00,0.00,3.49,0.00,0.00,5.00,0.00,4.99,0.00,0.00,0.00
223980.00,68.43,39.25,15,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
223982.00,15.09,11.89,6,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223983.00,92.52,67.65,27,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00
223984.00,111.12,133.17,31,"F
","50-59","CUSTOMER",6.57,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,11.18,4.49
223989.00,63.59,44.39,20,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
223990.00,58.34,13.07,5,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,17.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223991.00,84.64,52.36,16,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
223993.00,7.38,3.04,2,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223994.00,14.87,8.79,3,"F
","50-59","CUSTOMER",4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223997.00,22.96,15.99,4,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.99,0.00,0.00
223998.00,29.93,8.24,7,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.99,0.00,0.00,0.00
223999.00,335.70,239.12,82,"M
","60+","CUSTOMER",0.00,2.99,13.98,0.00,0.00,7.98,12.17,3.65,0.00,0.00,0.00,17.05,0.00
224000.00,76.04,29.48,8,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224001.00,38.53,24.69,10,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
224003.00,10.93,2.77,5,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
224005.00,33.85,21.21,7,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224006.00,36.24,25.80,16,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224007.00,35.02,24.63,10,"M
","60+","CUSTOMER",0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224009.00,82.74,40.26,20,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224010.00,43.90,31.40,11,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,14.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224011.00,49.35,39.92,15,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
224014.00,47.90,47.61,13,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,5.83,10.31,0.00,0.00,0.00,0.00,0.00,0.00
224016.00,107.84,82.57,29,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,8.19,0.00
224021.00,241.18,147.70,74,"F
","40-49","CUSTOMER",0.00,2.99,0.00,0.00,6.99,2.99,0.00,0.35,0.00,2.00,0.00,0.00,0.00
224022.00,19.63,15.12,5,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,12.99,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00
224023.00,102.76,75.52,27,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224027.00,17.74,18.88,6,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,4.30,0.25,0.00,0.00,0.00,0.00,0.00
224028.00,47.75,27.58,14,"M
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,0.00,0.00,0.00
224029.00,8.49,8.27,2,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.49,0.00,0.00
224031.00,42.85,32.04,13,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
224032.00,232.88,169.60,45,"F
","60+","CUSTOMER",23.48,5.29,0.00,0.00,0.00,0.00,0.00,0.50,0.00,4.29,0.00,0.00,0.00
224035.00,63.50,40.72,14,"F
","40-49","CUSTOMER",0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.59,0.00
224036.00,8.03,2.95,3,"M
","40-49","CUSTOMER",0.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224040.00,43.09,18.10,5,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.99
224041.00,16.45,6.50,6,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224043.00,20.54,14.62,6,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224046.00,59.69,32.99,17,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224047.00,6.00,3.56,1,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224051.00,10.77,7.10,3,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224052.00,43.27,31.60,8,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,14.99,0.00,0.00,0.60,0.00,5.99,0.00,0.00,0.00
224053.00,39.97,26.50,4,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224055.00,65.64,42.62,18,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
224056.00,26.33,22.14,14,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00
224059.00,32.42,18.61,9,"M
","50-59","CUSTOMER",9.57,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
224061.00,41.70,30.43,9,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.99,0.00,0.00,0.00,0.00
224064.00,57.14,42.21,16,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
224065.00,61.70,21.51,26,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,4.00,0.00,0.00,0.00
224066.00,173.32,124.87,35,"F
","60+","CUSTOMER",0.00,0.00,1.98,0.00,0.00,0.00,0.00,0.20,0.00,0.00,14.90,0.00,9.99
224070.00,119.66,80.69,16,"F
","60+","CUSTOMER",0.00,2.99,0.00,0.00,0.00,0.00,10.99,0.25,0.00,0.00,0.00,0.00,0.00
224071.00,34.24,0.98,19,"F
","Under 19","CUSTOMER",0.00,7.98,0.00,23.98,0.00,0.00,4.90,0.00,0.00,0.00,0.00,0.00,0.00
224072.00,125.62,84.67,31,"F
","30-39","CUSTOMER",0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
224077.00,11.26,9.63,4,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.29,0.00,0.00
224078.00,555.30,361.87,120,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,10.99,27.27,0.00,4.80,0.00,0.00,0.00,0.00,0.00
224085.00,43.08,21.48,15,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
224087.00,19.98,13.58,2,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224089.00,28.99,27.14,10,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,5.49,0.00,0.00,0.00
224090.00,7.56,7.78,4,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00
224091.00,2.99,0.01,1,"F
","50-59","CUSTOMER",0.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224092.00,24.35,10.33,7,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
224096.00,27.99,17.26,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224097.00,39.20,27.99,12,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224098.00,4.00,4.68,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224099.00,170.43,105.08,25,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.05,0.00,0.00,0.00,0.00,0.00
224101.00,7.78,3.90,2,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224104.00,60.70,42.03,15,"F
","50-59","CUSTOMER",6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
224109.00,44.11,27.22,11,"F
","50-59","CUSTOMER",0.00,0.00,10.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224113.00,19.95,13.55,5,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224114.00,53.53,30.43,12,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
224116.00,35.16,0.60,4,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224118.00,9.87,9.54,2,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224119.00,5.98,2.90,2,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224121.00,45.22,37.60,13,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
224122.00,16.96,12.70,6,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00
224124.00,53.59,40.14,14,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224126.00,6.19,3.96,1,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224127.00,48.97,14.97,10,"M
","40-49","CUSTOMER",0.00,0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224129.00,3.58,2.55,3,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
224130.00,17.72,10.61,2,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224131.00,103.48,85.49,25,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.05,0.00,5.50,0.00,0.00,0.00
224135.00,23.54,17.43,4,"F
","60+","CUSTOMER",0.00,10.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224136.00,193.14,128.06,64,"M
","20-29","CUSTOMER",20.06,2.99,0.00,8.99,17.72,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
224137.00,59.49,57.42,13,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,15.43,0.35,0.00,0.00,0.00,5.40,0.00
224139.00,68.03,45.97,19,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
224142.00,104.86,86.58,40,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00,0.00,0.00
224143.00,63.20,20.25,11,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
224144.00,3.59,2.88,2,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
224146.00,17.66,6.00,3,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224148.00,21.32,11.16,8,"F
","50-59","CUSTOMER",0.00,0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224150.00,8.69,8.82,1,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224152.00,34.41,20.10,9,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224153.00,54.58,41.40,14,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
224155.00,60.27,24.98,8,"F
","30-39","CUSTOMER",0.00,0.00,5.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224160.00,104.86,57.47,33,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,0.00,0.00
224165.00,135.62,68.94,31,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,2.99,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00
224167.00,17.46,6.37,2,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224168.00,61.25,29.77,11,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
